sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,cost,created_at,description,manufacturer,features,spectablehtml,name,price,short_description,status,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_incrementsuse_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_media_attribute_id,_media_lable,_media_image,image,small_image,thumbnail,pdfs,special_price
HBN5650UC,,Default,simple,"Large Appliance/Electric Ranges","Default Category",base,,"2016-10-04 10:32:38",,BOSCH,"This is Electrical Product","This is Electrical Product","27"" Double Wall Oven 500 Series - Stainless Steel",,"27"" Double Wall Oven 500 Series - Stainless Steel",1,2,4,281,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRQPARQRYOAX.JPG,http://www.specsserver.com/CACHE/FRQPARQRYOAX.JPG,http://www.specsserver.com/CACHE/FRQPARQRYOAX.JPG,http://www.specsserver.com/CACHE/FRQPARQRYOAX.JPG,http://www.specsserver.com/CACHE/FRQPARQRYOAX.JPG,"rttrtyt",
