sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,cost,created_at,description,manufacturer,features,spectablehtml,name,price,short_description,status,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_incrementsuse_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_media_attribute_id,_media_lable,_media_image,image,small_image,thumbnail,pdfs,special_price
WE15D33,,Default,simple,"Large Appliance/AIR","Default Category",base,,"2016-10-12 10:43:58","Whether you're replacing an existing 27"" air conditioner or just want the ultimate thru-the-wall unit, WallMaster is the perfect fit. ENERGY STAR(R) qualified models.<ul><li><b>Comfort & Convenience</b><br><ul><li>New design makes controls more accessible</li><li>Remote control </li><li>24-hour timer</li><li>Smart Fan auto-adjusts fan speed to maintain desired temperature</li><li>3-speed fan </li><li>Auto restart </li><li>Electronic defrost control </li><li>Individually adjustable air louvers</li><li>Washable, antimicrobial filter </li></ul></li><li><b>Energy Savings</b><br><ul><li>Money Saver(R) setting cycles the fan with the compressor</li><li>ENERGY STAR(R) qualified models</li><li>R-410A refrigerant</li></ul></li></ul><ul><li><b>Durability & Quality</b><br><ul><li>Rotary compressor provides quiet, dependable performance</li><li>Premium aluminum exterior grille</li><li>Dense blower insulation blocks outdoor noise</li><li>Rifled copper tubing</li><li>Impact resistant front cover</li><li>High tech fins with sine wave lanced louvers increase energy efficiency by increasing surface area for heat exchange</li></ul></li><li><b>Installation Features</b><br><ul><li>Mounts flush with the exterior wall for a neat appearance</li><li>Ideal for thicker wall installations, where side fins don't fit </li><li>Firm grip handles on the chassis for easy installation and removal from wall sleeve</li><li>Adjustable louvers direct the air flow where you need it</li><li>A direct replacement for 27"" sleeves including Fedders A and B*. Sleeve measures 27"" W x 16 3/4"" H</li></ul></li><li><b>Safety and Security Features</b><br><ul><li>EntryGard anti-intrusion protection secures chassis to sleeve to deter kick-in' intrusion</li><li>Power cord current leakage protected</li><li>Insect barrier</li></ul></li><li><b>Accessories (Sold Separately) </b><br><ul><li>AG architectural grille for use with WSE sleeve</li><li>Baffle adapter kit for use with deep sleeve installations</li><li>Drain kit for condensate disposal</li><li>Internal drain kit for new construction applications where condensate drain system is built-in<br><br>WSE SLEEVE ships with inside and outside weather panel and standardgrille </li></ul></li></ul><p>* Installation in Fedders B sleeve requires a baffle kit. See BAK under Accessories.</p>",FRIEDRICH,,"<table  class=""inline_sd_table"">
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell"">230/208 Volts - 20 Amps</td>
</tr>
<tr class=""inline_sd_row""><td class=""inline_sd_header"" colspan=""2"">Unit Dimensions</td></tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""><b>Height</b></td>
     <td class=""inline_sd_even_cell"">15 3/4""</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Width</b></td>
     <td class=""inline_sd_odd_cell"">26 1/2""</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""><b>Depth</b></td>
     <td class=""inline_sd_even_cell"">21""</td>
</tr>
<tr class=""inline_sd_row""><td class=""inline_sd_header"" colspan=""2"">In-Wall Dimensions</td></tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""><b>Opening Height</b></td>
     <td class=""inline_sd_even_cell"">17 1/4""</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Opening Width</b></td>
     <td class=""inline_sd_odd_cell"">27 1/4""</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""><b>Max Wall Depth</b></td>
     <td class=""inline_sd_even_cell"">15 5/16""</td>
</tr>
<tr class=""inline_sd_row""><td class=""inline_sd_header"" colspan=""2"">Capacity</td></tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Cooling Btu</b></td>
     <td class=""inline_sd_odd_cell"">14500/14000</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Heating Btu</b></td>
     <td class=""inline_sd_odd_cell"">11000/9100</td>
</tr>
<tr class=""inline_sd_row""><td class=""inline_sd_header"" colspan=""2"">Product Weight</td></tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Net Weight</b></td>
     <td class=""inline_sd_odd_cell"">119 lbs.</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""><b>Ship Weight</b></td>
     <td class=""inline_sd_even_cell"">123 lbs.</td>
</tr>
<tr class=""inline_sd_row""><td class=""inline_sd_header"" colspan=""2"">Energy Efficiency</td></tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>EER (Cooling)</b></td>
     <td class=""inline_sd_odd_cell"">9.3/9.3</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>CEER (Cooling)</b></td>
     <td class=""inline_sd_odd_cell"">9.3/9.3</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>COP (Heating)</b></td>
     <td class=""inline_sd_odd_cell"">n/a</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Estimated Yearly Energy Cost</b></td>
     <td class=""inline_sd_odd_cell"">$140.00</td>
</tr>
<tr class=""inline_sd_row""><td class=""inline_sd_header"" colspan=""2"">Operating Details</td></tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Cooling Amps</b></td>
     <td class=""inline_sd_odd_cell"">7/7.6</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Cooling Watts</b></td>
     <td class=""inline_sd_odd_cell"">1559/1505</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Heating Amps</b></td>
     <td class=""inline_sd_odd_cell"">16/14.7</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Heating Watts</b></td>
     <td class=""inline_sd_odd_cell"">3550/2950</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Air Flow CFM</b></td>
     <td class=""inline_sd_odd_cell"">290</td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_even_cell""></td>
     <td class=""inline_sd_even_cell""></td>
</tr>
<tr class=""inline_sd_cell_row"">
     <td class=""inline_sd_odd_cell""><b>Moisture Removal</b></td>
     <td class=""inline_sd_odd_cell"">4.8 pints/hour</td>
</tr>
</table>
","WallMaster WE15D33",1403.0,"WallMaster WE15D33",1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRQJHQSHKLPT.PNG,http://www.specsserver.com/CACHE/FRQJHQSHKLPT.PNG,http://www.specsserver.com/CACHE/FRQJHQSHKLPT.PNG,http://www.specsserver.com/CACHE/FRQJHQSHKLPT.PNG,http://www.specsserver.com/CACHE/FRQJHQSHKLPT.PNG,"Energy Guide**http://www.specsserver.com/CACHE/frxlhmxtmmqw.dat||2016 WallMaster Product Brochure (PDF)**http://www.specsserver.com/CACHE/frtjheiyujdi.pdf||2015 WallMaster Product Brochure (PDF)**http://www.specsserver.com/CACHE/frqkutankxbg.pdf||2014 Retail Room Air Conditioners Brochure (PDF)**http://www.specsserver.com/CACHE/fritlmdenwln.pdf||2014 Thru-the-wall Air Conditioners Brochure (PDF)**http://www.specsserver.com/CACHE/frjqvdrvjmkt.pdf||2014 Full Line Room Air Conditioners Brochure - SPANISH (PDF)**http://www.specsserver.com/CACHE/frmgjhnsnwer.pdf||2015 WallMaster Installation & Operation Manual (PDF)**http://www.specsserver.com/CACHE/frldamchkjgs.pdf||WallMaster WSE Sleeve Installation Manual**http://www.specsserver.com/CACHE/frgwovfvttvh.pdf||WallMaster SB SubBase Installation Manual**http://www.specsserver.com/CACHE/frrnsffupogb.pdf||Wallmaster AG88 Installation Instruction**http://www.specsserver.com/CACHE/frievuhkyfjl.pdf||Standard Louver PXGA Installation Manual**http://www.specsserver.com/CACHE/frcudkyfqoky.pdf||WallMaster AG Architectural Grille Installation Manual**http://www.specsserver.com/CACHE/frmjhnhffpry.pdf||WallMaster BAK Baffle Adapter Kit Installation Manual**http://www.specsserver.com/CACHE/frmcnoqiqfyn.pdf||WallMaster DK Drain Kit Installation Manual**http://www.specsserver.com/CACHE/frstmgxhumma.pdf||WallMaster IDK Internal Drain Kit Installation Manual**http://www.specsserver.com/CACHE/frpbhsptsdvd.pdf||WallMaster Service Manual**http://www.specsserver.com/CACHE/frvfwjpscspt.pdf||WallMaster Parts Manual**http://www.specsserver.com/CACHE/frbkqbnloxri.pdf||2016 WallMaster Submittal**http://www.specsserver.com/CACHE/frumbqdsepsl.pdf||2015 WallMaster Submittal**http://www.specsserver.com/CACHE/frbsrmjdqkbl.pdf||2014 WallMaster Submittal**http://www.specsserver.com/CACHE/frbarqosahfw.pdf||2013 WallMaster Submittal**http://www.specsserver.com/CACHE/frcaleixlrsl.pdf||WallMaster Model Number Explanation**http://www.specsserver.com/CACHE/frdkdiobeaml.pdf||WallMaster Air Conditioner Warranty**http://www.specsserver.com/CACHE/frowsnqyyyac.pdf",
